stamp_abs,stamp_rel,x,y,z,qx,qy,qz,qw,roll,pitch,yaw,vx,vy,vz
1778504357.058750629,382.707334757,0.002370042,0.006625437,0.000340698,0.015981509,-0.012284791,0.000830641,0.999796472,0.031992009,-0.024540495,0.002054223,0.014652757,-0.011982293,-0.000654714
1778504357.147548914,382.796133041,0.000756299,0.006009478,-0.000188026,0.015959498,-0.011863132,0.001609650,0.999800965,0.031965232,-0.023672375,0.003598335,0.006800626,-0.011323466,-0.001998428
1778504357.264802694,382.913386822,0.000260969,0.005310853,-0.000655586,0.014577074,-0.013255422,0.003358185,0.999800243,0.029251724,-0.026410714,0.007104015,0.002021950,-0.008082850,-0.002791683
1778504357.370372772,383.018956900,-0.001566068,0.008164709,0.000090863,0.012140130,-0.014738751,0.004146128,0.999809080,0.024410796,-0.029375431,0.008652374,-0.008563605,0.011519415,-0.000039755
1778504357.461775303,383.110359430,-0.001844428,0.009446356,-0.000174123,0.012774521,-0.014062769,0.004280783,0.999810345,0.025677492,-0.028014498,0.008922851,-0.006833201,0.015245440,-0.001092065
1778504357.568701029,383.217285156,-0.002168702,0.009596355,-0.001518541,0.014291817,-0.014320064,0.002458579,0.999792296,0.028663731,-0.028567789,0.005327656,-0.006856821,0.009940262,-0.003967846
1778504357.671408653,383.319992781,-0.004402914,0.010392853,-0.001764090,0.014279953,-0.014823294,0.002257327,0.999785606,0.028637145,-0.029580076,0.004939218,-0.015285545,0.010277927,-0.004103212
1778504357.765366793,383.413950920,-0.005785180,0.011333141,-0.003030957,0.014600432,-0.013103354,0.001945377,0.999805654,0.029260347,-0.026147787,0.004274101,-0.012864556,0.010162613,-0.006772115
1778504357.871771097,383.520355225,-0.004985910,0.012222505,-0.004384912,0.015592191,-0.010463238,0.003087953,0.999818918,0.031255221,-0.020827897,0.006502533,0.001525986,0.008038506,-0.007794671
1778504357.971711159,383.620295286,-0.003600021,0.011831980,-0.004028566,0.016914595,-0.010126601,0.005334844,0.999791422,0.033943534,-0.020069851,0.011012478,0.011499350,-0.001287125,-0.004958255
1778504358.069329500,383.717913628,-0.001204032,0.009443744,-0.004388696,0.018058460,-0.009877912,0.004246864,0.999779117,0.036207707,-0.019599332,0.008850428,0.021879014,-0.015607030,-0.004920099
1778504358.170457125,383.819041252,0.000153326,0.007543478,-0.002862559,0.018223107,-0.010356871,0.005867138,0.999763087,0.036574944,-0.020496435,0.012111805,0.023304645,-0.022406145,0.000824439
1778504358.269487619,383.918071747,0.001156635,0.004856717,-0.000748859,0.019084047,-0.011256552,0.006462101,0.999733630,0.038322283,-0.022262299,0.013354106,0.020695797,-0.031243470,0.005405360
1778504358.369261503,384.017845631,0.002297745,0.002144885,-0.000718278,0.019258011,-0.011522364,0.007360104,0.999721058,0.038694561,-0.022756782,0.015164405,0.020484560,-0.036064501,0.003942059
1778504358.463877678,384.112461805,0.002077885,-0.000844385,-0.000713428,0.018929062,-0.011323760,0.008237917,0.999722761,0.038052865,-0.022331224,0.016904982,0.016055489,-0.040057333,0.002453070
1778504358.572847843,384.221431971,-0.000334469,-0.001024137,-0.000640521,0.016503200,-0.011931032,0.009338492,0.999749012,0.033236284,-0.023550021,0.019072541,0.003836144,-0.025874012,0.001440971
1778504358.656847000,384.305431128,-0.001999288,0.002873962,0.000710665,0.011858520,-0.014804164,0.008383409,0.999784942,0.023972819,-0.029407370,0.017122562,-0.008013493,0.005810799,0.005174097
1778504358.773540735,384.422124863,-0.004353731,0.006681903,-0.000157847,0.009899950,-0.014774211,0.007149602,0.999816282,0.020017513,-0.029405670,0.014595934,-0.015486174,0.028705678,0.000906369
1778504358.870383739,384.518967867,-0.004701578,0.008167680,-0.001912836,0.012304552,-0.013944973,0.007184394,0.999801240,0.024816659,-0.027711147,0.014715285,-0.011055311,0.026020536,-0.003852332
1778504358.966789484,384.615373611,-0.005668507,0.008769930,-0.000896672,0.013385433,-0.012577025,0.004832583,0.999819631,0.026899261,-0.025022752,0.010003419,-0.008724375,0.021025119,-0.000225338
1778504359.070569277,384.719153404,-0.006882548,0.009649157,0.000051179,0.014019393,-0.013718556,0.006874028,0.999783979,0.028235559,-0.027241814,0.014135453,-0.010934484,0.017273058,0.001968864
1778504359.149194956,384.797779083,-0.005872512,0.011126301,0.000030674,0.013761184,-0.012131919,0.008423976,0.999796221,0.027732718,-0.024029359,0.017184224,-0.000763625,0.019511360,0.002063357
1778504359.257208347,384.905792475,-0.006309914,0.011689143,-0.000658187,0.015241135,-0.012370663,0.008068043,0.999774765,0.030689038,-0.024492269,0.016515242,-0.000355859,0.011994901,-0.000448544
1778504359.369018793,385.017602921,-0.004088265,0.012412609,0.000319247,0.015373684,-0.013180690,0.006705477,0.999772452,0.030932646,-0.026152187,0.013818338,0.007517236,0.009475748,0.002100110
1778504359.473201513,385.121785641,-0.002590851,0.012279733,0.000409264,0.016396611,-0.012424552,0.004175082,0.999779651,0.032905724,-0.024709228,0.008758551,0.012126082,0.002757573,0.001648906
1778504359.570514917,385.219099045,-0.000231479,0.009835103,0.001274645,0.018248044,-0.012296801,0.001723968,0.999756383,0.036548723,-0.024527152,0.003897064,0.018070985,-0.013430382,0.002936335
1778504359.670501947,385.319086075,-0.000626471,0.008823635,0.001901208,0.018020417,-0.014359860,0.002938558,0.999730176,0.036138155,-0.028609965,0.006395733,0.007503455,-0.016610667,0.003246779
1778504359.770942688,385.419526815,-0.001590055,0.009031840,0.002119748,0.016916534,-0.016199985,0.004453674,0.999715738,0.033991963,-0.032245666,0.009457968,-0.004185989,-0.011338806,0.002824827
1778504359.818739891,385.467324018,-0.001464388,0.007034077,0.001192704,0.019407678,-0.014437593,0.005124635,0.999694271,0.038977348,-0.028671371,0.010811191,-0.001124825,-0.025406551,0.000079628
1778504359.966459513,385.615043640,-0.001566416,0.004430114,-0.000160767,0.018086692,-0.013049210,0.005341874,0.999736992,0.036323452,-0.025901218,0.011156946,0.000339978,-0.027572304,-0.003459585
1778504360.062445402,385.711029530,-0.001212261,0.002943088,-0.000586292,0.017707562,-0.013724067,0.008751743,0.999710708,0.035665784,-0.027133579,0.017992055,0.000816084,-0.027713325,-0.003903088
1778504360.172733068,385.821317196,-0.000752680,0.004304405,0.000367625,0.014795493,-0.012155397,0.007919899,0.999785284,0.029790208,-0.024073542,0.016201491,0.005354105,-0.009205518,0.000177350
1778504360.271363974,385.919948101,-0.001296048,0.006430758,0.001102747,0.013074359,-0.013528563,0.007602923,0.999794096,0.026361606,-0.026855977,0.015562710,0.000549694,0.006570663,0.001877254
1778504360.320883274,385.969467402,-0.001754598,0.006095556,-0.001003788,0.013882623,-0.013492878,0.008467818,0.999776731,0.028001230,-0.026747808,0.017313545,-0.000907501,0.003198498,-0.003626429
1778504360.469472408,386.118056536,-0.003997850,0.009457064,-0.001543891,0.011936924,-0.015121535,0.007228137,0.999788279,0.024100620,-0.030068634,0.014821464,-0.012276300,0.021266144,-0.003698287
1778504360.559701443,386.208285570,-0.004496900,0.009220984,0.000720011,0.013387685,-0.014091336,0.006368554,0.999790801,0.026963094,-0.028009919,0.013117266,-0.010723984,0.014514845,0.002854377
1778504360.671684265,386.320268393,-0.004970650,0.010457923,0.000564340,0.013381451,-0.013253448,0.004662692,0.999811753,0.026894056,-0.026380178,0.009681849,-0.007528417,0.016309368,0.001842990
1778504360.765055180,386.413639307,-0.005799864,0.009798722,0.002689819,0.015440530,-0.014293606,0.005893206,0.999761248,0.031059675,-0.028402216,0.012230237,-0.010176893,0.005864444,0.006636179
1778504360.869410753,386.517994881,-0.004971374,0.010184348,0.003907990,0.016249460,-0.012827045,0.005321409,0.999771526,0.032644402,-0.025478045,0.011061067,-0.001168074,0.002546068,0.007981232
1778504360.957533121,386.606117249,-0.004730791,0.009661605,0.003482696,0.016740827,-0.013027100,0.006608396,0.999753154,0.033663149,-0.025829381,0.013654677,0.000931409,-0.003158255,0.005235736
1778504361.071749926,386.720334053,-0.005375392,0.007806551,0.002830088,0.017433121,-0.015835970,0.006657304,0.999700449,0.035091182,-0.031435514,0.013870058,-0.007303951,-0.013224473,0.001364746
1778504361.164803743,386.813387871,-0.006829571,0.008471163,0.001031314,0.016947369,-0.014141817,0.006859156,0.999732838,0.034099702,-0.028047265,0.014200041,-0.009354200,-0.009332786,-0.003241670
1778504361.272715330,386.921299458,-0.006574938,0.006964782,-0.000606424,0.016886239,-0.012835422,0.007520463,0.999746743,0.033974484,-0.025413094,0.015476216,-0.002425132,-0.014517088,-0.006519202
1778504361.372882605,387.021466732,-0.004158683,0.006360399,-0.001612010,0.017004031,-0.010566081,0.008692013,0.999761807,0.034197727,-0.020833037,0.017743999,0.013542616,-0.015085264,-0.007151525
1778504361.468760252,387.117344379,-0.003051941,0.004751378,-0.000921687,0.016224588,-0.010934174,0.008016067,0.999776450,0.032630625,-0.021605025,0.016387912,0.016184237,-0.016769668,-0.003675665
1778504361.533443928,387.182028055,-0.001945681,0.005782921,-0.003047050,0.014425001,-0.011549068,0.006642290,0.999807191,0.029009540,-0.022904056,0.013619202,0.018231773,-0.005786808,-0.008532603
1778504361.664891958,387.313476086,0.001968020,0.004262144,-0.002488959,0.015265645,-0.010695950,0.006148686,0.999807357,0.030668639,-0.021201641,0.012624738,0.029021305,-0.009866511,-0.003916345
1778504361.763830900,387.412415028,0.003980837,0.005085823,-0.004403155,0.014465759,-0.011675758,0.003887047,0.999819638,0.029028980,-0.023236937,0.008112768,0.028414748,-0.002094238,-0.007858146
1778504361.848706722,387.497290850,0.005158954,0.006609421,-0.002498644,0.012804172,-0.012467837,0.004033871,0.999832153,0.025715393,-0.024830739,0.008388353,0.024515446,0.009017848,-0.001536908
1778504361.942939520,387.591523647,0.006279907,0.008954173,-0.001682738,0.012534687,-0.012443025,0.002473739,0.999840954,0.025137338,-0.024822625,0.005260276,0.021419678,0.018985309,0.001005435
1778504362.072870970,387.721455097,0.005210928,0.012087247,-0.001595664,0.012244392,-0.013884424,0.002300563,0.999825987,0.024560305,-0.027711224,0.004942256,0.006274565,0.026876418,0.000652023
1778504362.170913219,387.819497347,0.000867778,0.012491646,0.000716190,0.012696252,-0.014712457,0.004778675,0.999799736,0.025541771,-0.029301872,0.009933449,-0.013795070,0.022615006,0.005494112
1778504362.234831572,387.883415699,0.000211006,0.012312100,-0.001132882,0.014049643,-0.013559100,0.003811506,0.999802096,0.028211117,-0.027009016,0.008005510,-0.011409929,0.015861831,-0.000102620
1778504362.339522600,387.988106728,-0.001112867,0.012040252,-0.001191682,0.016241131,-0.012766390,0.004597742,0.999776028,0.032608658,-0.025380442,0.009611348,-0.010412796,0.004018743,-0.000315560
1778504362.440809965,388.089394093,-0.002899184,0.011229548,0.000847500,0.016640358,-0.011877926,0.004580552,0.999780492,0.033397733,-0.023600385,0.009557206,-0.010840201,-0.003868300,0.005061345
1778504362.553088427,388.201672554,-0.003664385,0.011050024,0.000900929,0.016199999,-0.010895777,0.005361050,0.999795030,0.032523512,-0.021615072,0.011075740,-0.004103536,-0.004489191,0.003606587
1778504362.646529198,388.295113325,-0.003526643,0.009155973,0.002233401,0.017433158,-0.010537774,0.007042834,0.999767692,0.035021401,-0.020826600,0.014453446,0.001857517,-0.015689622,0.006164598
1778504362.753278732,388.401862860,-0.001665996,0.006203581,0.002442128,0.017500046,-0.008768969,0.007204749,0.999782449,0.035131306,-0.017282816,0.014716006,0.016492322,-0.024982168,0.005379236
1778504362.819696903,388.468281031,-0.002404485,0.006603280,0.002504097,0.016821019,-0.008440075,0.005548606,0.999807497,0.033740323,-0.016691009,0.011380848,0.016243659,-0.019455015,0.004727296
1778504362.951660872,388.600244999,-0.001376550,0.005373283,0.002593492,0.016007070,-0.010256019,0.005355954,0.999804932,0.032129928,-0.020337972,0.011040664,0.018421503,-0.016112650,0.003352749
1778504363.046999454,388.695583582,0.002267976,0.004675287,0.001804263,0.015530227,-0.007324968,0.004330741,0.999843188,0.031127333,-0.014513633,0.008888694,0.036869854,-0.013530887,0.001138424
1778504363.122821093,388.771405220,0.001084143,0.005977813,0.001507425,0.014509047,-0.009982584,0.003472459,0.999838876,0.029092588,-0.019862493,0.007234965,0.024512410,-0.003321748,-0.000100878
1778504363.253347158,388.901931286,-0.001839304,0.006124335,0.000320412,0.014526397,-0.011575447,0.004368392,0.999817938,0.029160495,-0.023021799,0.009074021,0.006285913,-0.000327686,-0.003553570
1778504363.339164972,388.987749100,-0.000641504,0.006835920,0.001017247,0.013412832,-0.010710479,0.004987031,0.999840243,0.026937564,-0.021285362,0.010262289,0.013133024,0.005532682,-0.000735358
1778504363.451760292,389.100344419,-0.002088055,0.007219130,-0.001189534,0.013689848,-0.011028809,0.005594988,0.999829810,0.027508515,-0.021902425,0.011493046,0.006988246,0.006404208,-0.005957692
1778504363.525630951,389.174215078,-0.002207181,0.010802652,-0.001376568,0.011579240,-0.010322753,0.003683512,0.999872889,0.023238587,-0.020559026,0.007606827,0.009099138,0.024573904,-0.005027482
1778504363.656860113,389.305444241,0.000508069,0.010674641,-0.001122863,0.013741901,-0.009754890,0.002755217,0.999854195,0.027542229,-0.019432435,0.005778856,0.021444697,0.013300275,-0.002643407
1778504363.756474257,389.405058384,0.001552505,0.011452222,-0.000261065,0.013541251,-0.009018877,0.002061476,0.999865513,0.027123753,-0.017980466,0.004367371,0.024947714,0.013789224,-0.000046789
1778504363.869206905,389.517791033,0.002780944,0.012324413,-0.000277202,0.014795232,-0.010403411,-0.000162264,0.999836409,0.029592972,-0.020809721,-0.000016637,0.023629295,0.010050066,-0.000414223
1778504363.928919077,389.577503204,0.002229837,0.011428153,0.000972654,0.015357057,-0.010712184,-0.001660700,0.999823310,0.030684996,-0.021473239,-0.002992492,0.018412006,0.003679650,0.002225642
1778504364.053237200,389.701821327,0.003982189,0.012866045,0.001415497,0.014597650,-0.011702798,-0.001034750,0.999824426,0.029178105,-0.023433841,-0.001727945,0.019174551,0.008388143,0.002876294
1778504364.171000719,389.819584846,0.003444487,0.011727684,0.002519407,0.015673284,-0.012700836,-0.001030817,0.999795966,0.031329242,-0.025431543,-0.001663624,0.009937264,-0.001797417,0.004026698
1778504364.233161688,389.881745815,0.000702522,0.010600957,0.001979830,0.017226139,-0.013019044,0.000262374,0.999766821,0.034469572,-0.026025916,0.000973490,-0.001511042,-0.010658046,0.001352509
1778504364.344769955,389.993354082,-0.000030677,0.010144404,0.002148454,0.016186780,-0.012880124,-0.000505588,0.999785895,0.032370007,-0.025773954,-0.000594182,-0.002779523,-0.009533568,0.001666102
1778504364.473160505,390.121744633,-0.002231502,0.010304478,0.002762067,0.014507946,-0.013768701,-0.001668301,0.999798559,0.028979185,-0.027583761,-0.002937540,-0.010690505,-0.002268965,0.002384915
1778504364.564698696,390.213282824,-0.003927855,0.010953749,0.001589102,0.014561730,-0.012841882,-0.001395274,0.999810530,0.029095834,-0.025722369,-0.002416821,-0.011536111,0.001344874,-0.000908885
1778504364.667226315,390.315810442,-0.004307445,0.010681717,0.001001463,0.015121323,-0.011995190,0.001231003,0.999812955,0.030279832,-0.023950953,0.002825126,-0.005692851,-0.001613432,-0.002063281
1778504364.763559341,390.412143469,-0.004866243,0.008833330,0.000690024,0.017178054,-0.012399108,0.002129627,0.999773295,0.034418440,-0.024721946,0.004685722,-0.004703503,-0.013293500,-0.002789516
1778504364.867652178,390.516236305,-0.002442701,0.008190919,-0.000691308,0.016858853,-0.010416670,0.002655930,0.999800089,0.033779986,-0.020741110,0.005663272,0.012077895,-0.013754975,-0.005025161
1778504364.971194267,390.619778395,-0.004078675,0.008601392,-0.000226363,0.015197287,-0.011984049,0.003098670,0.999807893,0.030476403,-0.023871578,0.006562315,0.003100148,-0.007031277,-0.003485696
1778504365.043475389,390.692059517,-0.002954963,0.008035389,-0.000189576,0.015144286,-0.013093394,0.004159788,0.999790933,0.030406177,-0.026058268,0.008717486,0.005356419,-0.007612348,-0.001196894
1778504365.169692755,390.818276882,-0.002896213,0.005606255,-0.001360742,0.017002733,-0.011890095,0.003114510,0.999779892,0.034088194,-0.023671256,0.006633885,0.006609210,-0.018213894,-0.005589411
1778504365.270056963,390.918641090,-0.002092102,0.004794461,-0.000465090,0.016308763,-0.010292337,0.004403948,0.999804330,0.032714464,-0.020438423,0.009143919,0.013110411,-0.016588644,-0.000995339
1778504365.360683918,391.009268045,-0.000909718,0.003834776,-0.000038366,0.015977303,-0.010974551,0.004543246,0.999801802,0.032061103,-0.021801300,0.009437761,0.015888833,-0.016141082,0.000584206
1778504365.471300602,391.119884729,0.001175497,0.003132076,0.001390295,0.014957257,-0.011108379,0.004866787,0.999814582,0.030028916,-0.022068842,0.010066692,0.020806802,-0.011284229,0.004040478
1778504365.547593594,391.196177721,0.002579614,0.004612209,0.001112553,0.014549246,-0.009782344,0.003595033,0.999839838,0.029173828,-0.019458173,0.007475051,0.026341806,-0.002093583,0.002897275
1778504365.673062086,391.321646214,0.003729479,0.006814657,-0.000910085,0.013651906,-0.010021718,0.002158224,0.999854256,0.027351961,-0.019982916,0.004590383,0.025530499,0.009381228,-0.003292831
1778504365.771558285,391.420142412,0.001967196,0.006686702,-0.000705090,0.014758198,-0.012881514,0.002995448,0.999803625,0.029601848,-0.025672374,0.006372079,0.009026822,0.004782129,-0.002883852
